center,left,right,steering,throttle,brake,speed
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_525.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_525.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_525.jpg,0.04716982,0,0,11.83674
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_598.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_598.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_598.jpg,0.04716982,0,0,11.73973
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_672.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_672.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_672.jpg,0.04716982,0,0,11.91229
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_745.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_745.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_745.jpg,0.04716982,0.09763169,0,11.82482
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_814.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_814.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_814.jpg,0.04716982,0.3327692,0,11.97684
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_883.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_883.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_883.jpg,0.04716982,0.5377321,0,11.91224
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_12_951.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_12_951.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_12_951.jpg,0.04716982,0.6281884,0,12.42591
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_022.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_022.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_022.jpg,0.04716982,0.3657782,0,13.09536
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_092.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_092.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_092.jpg,0.04716982,0.1878877,0,12.79932
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_163.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_163.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_163.jpg,0.04716982,0,0,12.62107
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_233.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_233.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_233.jpg,0.04716982,0,0,13.09516
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_303.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_303.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_303.jpg,0.04716982,0,0,12.98755
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_373.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_373.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_373.jpg,0.04716982,0,0,12.35078
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_442.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_442.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_442.jpg,0.04716982,0,0,12.24632
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_511.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_511.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_511.jpg,0.04716982,0,0,12.72324
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_581.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_581.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_581.jpg,0.04716982,0,0,12.61975
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_653.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_653.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_653.jpg,0.04716982,0,0,11.98932
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_722.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_722.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_722.jpg,0.05660377,0,0,11.88815
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_795.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_795.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_795.jpg,0.05660377,0,0,11.78745
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_866.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_866.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_866.jpg,0.05660377,0,0,12.26111
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_13_936.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_13_936.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_13_936.jpg,0.05660377,0,0,12.16044
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_009.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_009.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_009.jpg,0.05660377,0,0,11.53935
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_086.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_086.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_086.jpg,0.05660377,0,0,11.4422
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_161.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_161.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_161.jpg,0.05660377,0,0,11.34929
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_238.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_238.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_238.jpg,0.05660377,0,0,11.25022
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_307.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_307.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_307.jpg,0.05660377,0,0,11.72615
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_383.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_383.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_383.jpg,0.05660377,0,0,11.35334
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_456.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_456.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_456.jpg,0.08490566,0,0,11.18347
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_527.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_527.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_527.jpg,0.08490566,0,0,11.2471
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_600.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_600.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_600.jpg,0.08490566,0,0,11.22528
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_675.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_675.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_675.jpg,0.08490566,0,0,11.12614
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_753.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_753.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_753.jpg,0.08490566,0,0,11.05896
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_823.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_823.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_823.jpg,0.08490566,0,0,10.97005
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_897.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_897.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_897.jpg,0.08490566,0.1373971,0,10.93061
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_14_969.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_14_969.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_14_969.jpg,0.08490566,0.3119552,0,11.03657
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_043.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_043.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_043.jpg,0.08490566,0.5502212,0,11.43964
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_118.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_118.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_118.jpg,0.08490566,0.3527942,0,11.78327
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_191.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_191.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_191.jpg,0.08490566,0.1571581,0,11.77442
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_262.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_262.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_262.jpg,0.08490566,0,0,11.77212
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_337.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_337.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_337.jpg,0.08490566,0,0,11.5815
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_414.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_414.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_414.jpg,0.08490566,0,0,11.63854
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_490.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_490.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_490.jpg,0.08490566,0,0,11.46787
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_565.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_565.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_565.jpg,0.08490566,0,0,11.36757
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_639.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_639.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_639.jpg,0.08490566,0,0,11.2735
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_716.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_716.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_716.jpg,0.08490566,0,0,11.19022
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_789.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_789.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_789.jpg,0.08490566,0,0,11.16051
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_863.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_863.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_863.jpg,0.08490566,0.06399035,0,11.13002
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_15_936.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_15_936.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_15_936.jpg,0.08490566,0.3065579,0,11.27087
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_009.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_009.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_009.jpg,0.08490566,0.4908664,0,11.16014
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_082.jpg,0.08490566,0.7450626,0,11.96932
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_151.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_151.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_151.jpg,0.08490566,0.6910651,0,12.41586
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_219.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_219.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_219.jpg,0.08490566,0.4614301,0,13.00224
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_286.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_286.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_286.jpg,0.08490566,0.2875049,0,13.09871
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_356.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_356.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_356.jpg,0.08490566,0.04941273,0,13.11059
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_423.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_423.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_423.jpg,0.08490566,0,0,12.98986
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_495.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_495.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_495.jpg,0.08490566,0,0,12.88343
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_571.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_571.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_571.jpg,0.08490566,0,0,12.80115
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_641.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_641.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_641.jpg,0.08490566,0,0,12.69627
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_716.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_716.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_716.jpg,0.08490566,0,0,12.59231
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_788.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_788.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_788.jpg,0.08490566,0,0,12.51697
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_855.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_855.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_855.jpg,0.08490566,0,0,12.41448
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_927.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_927.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_927.jpg,0.08490566,0,0,12.33711
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_16_995.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_16_995.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_16_995.jpg,0.08490566,0.0431335,0,12.23923
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_065.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_065.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_065.jpg,0.08490566,0.2534337,0,12.29578
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_135.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_135.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_135.jpg,0.08490566,0.464025,0,12.61196
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_206.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_206.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_206.jpg,0.08490566,0.5048375,0,12.95938
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_278.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_278.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_278.jpg,0.08490566,0.2550573,0,13.02847
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_350.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_350.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_350.jpg,0.08490566,0.06708598,0,13.29767
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_427.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_427.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_427.jpg,0.08490566,0,0,13.23959
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_497.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_497.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_497.jpg,0.08490566,0,0,13.0989
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_566.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_566.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_566.jpg,0.08490566,0,0,12.78429
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_636.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_636.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_636.jpg,0.08490566,0,0,12.68462
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_709.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_709.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_709.jpg,0.08490566,0,0,12.82273
/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/center_2019_05_28_02_56_17_780.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/left_2019_05_28_02_56_17_780.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data_collection/1/IMG/right_2019_05_28_02_56_17_780.jpg,0.1320755,0,0,12.72888
